date,start,end,actual
15-05-2023,08:00,09:00,263.71
15-05-2023,09:00,10:00,214.3
15-05-2023,10:00,11:00,215.16
15-05-2023,11:00,12:00,205.64
15-05-2023,12:00,13:00,198.86
15-05-2023,13:00,14:00,203.86
15-05-2023,14:00,15:00,211.32
15-05-2023,15:00,16:00,236.31
15-05-2023,16:00,17:00,265.87
15-05-2023,17:00,18:00,301.72
15-05-2023,18:00,19:00,305.49
15-05-2023,19:00,20:00,290.64
15-05-2023,20:00,21:00,275.94
15-05-2023,21:00,22:00,255.85
15-05-2023,22:00,23:00,237.54
15-05-2023,23:00,24:00,223.38
16-05-2023,00:00,01:00,217.71
16-05-2023,01:00,02:00,232.21
16-05-2023,02:00,03:00,232.33
16-05-2023,03:00,04:00,229.31
16-05-2023,04:00,05:00,258.05
16-05-2023,05:00,06:00,263.4
16-05-2023,06:00,07:00,251.75
16-05-2023,07:00,08:00,228.13
16-05-2023,08:00,09:00,230.06
16-05-2023,09:00,10:00,219.94
16-05-2023,10:00,11:00,212.78
16-05-2023,11:00,12:00,205.44
16-05-2023,12:00,13:00,204.13
16-05-2023,13:00,14:00,207.24
16-05-2023,14:00,15:00,196.27
16-05-2023,15:00,16:00,206.82
16-05-2023,16:00,17:00,223.33
16-05-2023,17:00,18:00,258.03
16-05-2023,18:00,19:00,306.19
16-05-2023,19:00,20:00,307.12
16-05-2023,20:00,21:00,290.04
16-05-2023,21:00,22:00,271.77
16-05-2023,22:00,23:00,256.81
16-05-2023,23:00,24:00,247.35
17-05-2023,00:00,01:00,253.11
17-05-2023,01:00,02:00,253.04
17-05-2023,02:00,03:00,256.41
17-05-2023,03:00,04:00,267.1
17-05-2023,04:00,05:00,288.12
17-05-2023,05:00,06:00,291.64
17-05-2023,06:00,07:00,248.93
17-05-2023,07:00,08:00,215.79
17-05-2023,08:00,09:00,192.52
17-05-2023,09:00,10:00,181.88
17-05-2023,10:00,11:00,177.01
17-05-2023,11:00,12:00,168.54
17-05-2023,12:00,13:00,169.96
17-05-2023,13:00,14:00,172.9
17-05-2023,14:00,15:00,176.52
17-05-2023,15:00,16:00,209.36
17-05-2023,16:00,17:00,275.46
17-05-2023,17:00,18:00,341.35
17-05-2023,18:00,19:00,367.25
17-05-2023,19:00,20:00,373.63
17-05-2023,20:00,21:00,387.27
17-05-2023,21:00,22:00,373.04
17-05-2023,22:00,23:00,340.26
17-05-2023,23:00,24:00,295.3
18-05-2023,00:00,01:00,315.23
18-05-2023,01:00,02:00,316.42
18-05-2023,02:00,03:00,301.27
18-05-2023,03:00,04:00,320.29
18-05-2023,04:00,05:00,327.09
18-05-2023,05:00,06:00,301.21
18-05-2023,06:00,07:00,263.0
18-05-2023,07:00,08:00,201.32
18-05-2023,08:00,09:00,164.92
18-05-2023,09:00,10:00,161.09
18-05-2023,10:00,11:00,159.81
18-05-2023,11:00,12:00,159.71
18-05-2023,12:00,13:00,162.38
18-05-2023,13:00,14:00,176.51
18-05-2023,14:00,15:00,190.43
18-05-2023,15:00,16:00,216.9
18-05-2023,16:00,17:00,259.58
18-05-2023,17:00,18:00,345.28
18-05-2023,18:00,19:00,371.15
18-05-2023,19:00,20:00,358.69
18-05-2023,20:00,21:00,317.79
18-05-2023,21:00,22:00,300.94
18-05-2023,22:00,23:00,301.11
18-05-2023,23:00,24:00,312.76
19-05-2023,00:00,01:00,291.6
19-05-2023,01:00,02:00,298.67
19-05-2023,02:00,03:00,311.39
19-05-2023,03:00,04:00,327.97
19-05-2023,04:00,05:00,335.46
19-05-2023,05:00,06:00,307.12
19-05-2023,06:00,07:00,277.3
19-05-2023,07:00,08:00,212.51
19-05-2023,08:00,09:00,170.16
19-05-2023,09:00,10:00,158.93
19-05-2023,10:00,11:00,156.76
19-05-2023,11:00,12:00,160.7
19-05-2023,12:00,13:00,161.86
19-05-2023,13:00,14:00,167.65
19-05-2023,14:00,15:00,174.0
19-05-2023,15:00,16:00,184.92
19-05-2023,16:00,17:00,211.36
19-05-2023,17:00,18:00,236.86
19-05-2023,18:00,19:00,264.6
19-05-2023,19:00,20:00,246.06
19-05-2023,20:00,21:00,254.99
19-05-2023,21:00,22:00,235.22
19-05-2023,22:00,23:00,220.91
19-05-2023,23:00,24:00,217.67
20-05-2023,00:00,01:00,203.32
20-05-2023,01:00,02:00,205.62
20-05-2023,02:00,03:00,218.87
20-05-2023,03:00,04:00,193.47
20-05-2023,04:00,05:00,188.86
20-05-2023,05:00,06:00,195.18
20-05-2023,06:00,07:00,183.43
20-05-2023,07:00,08:00,156.94
20-05-2023,08:00,09:00,139.7
20-05-2023,09:00,10:00,131.83
20-05-2023,10:00,11:00,133.37
20-05-2023,11:00,12:00,132.31
20-05-2023,12:00,13:00,130.73
20-05-2023,13:00,14:00,134.54
20-05-2023,14:00,15:00,137.87
20-05-2023,15:00,16:00,146.66
20-05-2023,16:00,17:00,167.42
20-05-2023,17:00,18:00,205.79
20-05-2023,18:00,19:00,243.38
20-05-2023,19:00,20:00,258.07
20-05-2023,20:00,21:00,262.82
20-05-2023,21:00,22:00,259.26
20-05-2023,22:00,23:00,243.97
20-05-2023,23:00,24:00,253.46
21-05-2023,00:00,01:00,246.69
21-05-2023,01:00,02:00,245.69
21-05-2023,02:00,03:00,246.44
21-05-2023,03:00,04:00,247.26
21-05-2023,04:00,05:00,244.18
21-05-2023,05:00,06:00,237.15
21-05-2023,06:00,07:00,222.19
21-05-2023,07:00,08:00,200.51
21-05-2023,08:00,09:00,167.67
21-05-2023,09:00,10:00,147.75
21-05-2023,10:00,11:00,143.76
21-05-2023,11:00,12:00,144.48
21-05-2023,12:00,13:00,149.84
21-05-2023,13:00,14:00,155.87
21-05-2023,14:00,15:00,164.37
21-05-2023,15:00,16:00,193.97
21-05-2023,16:00,17:00,212.5
21-05-2023,17:00,18:00,246.5
21-05-2023,18:00,19:00,261.7
21-05-2023,19:00,20:00,257.12
21-05-2023,20:00,21:00,261.51
21-05-2023,21:00,22:00,238.76
21-05-2023,22:00,23:00,225.06
21-05-2023,23:00,24:00,217.09
22-05-2023,00:00,01:00,223.93
22-05-2023,01:00,02:00,233.2
22-05-2023,02:00,03:00,240.08
22-05-2023,03:00,04:00,274.98
22-05-2023,04:00,05:00,300.45
22-05-2023,05:00,06:00,292.56
22-05-2023,06:00,07:00,281.91
22-05-2023,07:00,08:00,257.03
22-05-2023,08:00,09:00,216.83
22-05-2023,09:00,10:00,193.3
22-05-2023,10:00,11:00,185.27
22-05-2023,11:00,12:00,183.57
22-05-2023,12:00,13:00,190.73
22-05-2023,13:00,14:00,201.81
22-05-2023,14:00,15:00,223.03
22-05-2023,15:00,16:00,246.88
22-05-2023,16:00,17:00,292.16
22-05-2023,17:00,18:00,331.62
22-05-2023,18:00,19:00,340.15
22-05-2023,19:00,20:00,337.16
22-05-2023,20:00,21:00,339.53
22-05-2023,21:00,22:00,324.52
22-05-2023,22:00,23:00,288.67
22-05-2023,23:00,24:00,275.52
23-05-2023,00:00,01:00,279.48
23-05-2023,01:00,02:00,284.42
23-05-2023,02:00,03:00,274.09
23-05-2023,03:00,04:00,268.8
23-05-2023,04:00,05:00,272.5
23-05-2023,05:00,06:00,260.77
23-05-2023,06:00,07:00,244.3
23-05-2023,07:00,08:00,235.75
23-05-2023,08:00,09:00,212.7
23-05-2023,09:00,10:00,200.48
23-05-2023,10:00,11:00,186.53
23-05-2023,11:00,12:00,178.52
23-05-2023,12:00,13:00,176.84
23-05-2023,13:00,14:00,182.87
23-05-2023,14:00,15:00,186.96
23-05-2023,15:00,16:00,192.84
23-05-2023,16:00,17:00,209.68
23-05-2023,17:00,18:00,244.5
23-05-2023,18:00,19:00,263.92
23-05-2023,19:00,20:00,272.02
23-05-2023,20:00,21:00,282.04
23-05-2023,21:00,22:00,267.59
23-05-2023,22:00,23:00,266.0
23-05-2023,23:00,24:00,253.89
24-05-2023,00:00,01:00,258.66
24-05-2023,01:00,02:00,264.77
24-05-2023,02:00,03:00,271.73
24-05-2023,03:00,04:00,304.14
24-05-2023,04:00,05:00,320.51
24-05-2023,05:00,06:00,322.74
24-05-2023,06:00,07:00,300.67
24-05-2023,07:00,08:00,283.97
24-05-2023,08:00,09:00,267.01
24-05-2023,09:00,10:00,244.03
24-05-2023,10:00,11:00,241.47
24-05-2023,11:00,12:00,234.05
24-05-2023,12:00,13:00,236.54
24-05-2023,13:00,14:00,247.84
24-05-2023,14:00,15:00,267.46
24-05-2023,15:00,16:00,300.48
24-05-2023,16:00,17:00,333.91
24-05-2023,17:00,18:00,375.16
24-05-2023,18:00,19:00,399.31
24-05-2023,19:00,20:00,406.62
24-05-2023,20:00,21:00,399.27
24-05-2023,21:00,22:00,366.89
24-05-2023,22:00,23:00,339.06
24-05-2023,23:00,24:00,320.88
25-05-2023,00:00,01:00,318.84
25-05-2023,01:00,02:00,320.23
25-05-2023,02:00,03:00,319.57
25-05-2023,03:00,04:00,313.93
25-05-2023,04:00,05:00,302.92
25-05-2023,05:00,06:00,292.16
25-05-2023,06:00,07:00,269.08
25-05-2023,07:00,08:00,233.08
25-05-2023,08:00,09:00,196.4
25-05-2023,09:00,10:00,174.84
25-05-2023,10:00,11:00,167.01
25-05-2023,11:00,12:00,157.2
25-05-2023,12:00,13:00,151.43
25-05-2023,13:00,14:00,156.01
25-05-2023,14:00,15:00,157.0
25-05-2023,15:00,16:00,184.6
25-05-2023,16:00,17:00,244.03
25-05-2023,17:00,18:00,292.12
25-05-2023,18:00,19:00,314.43
25-05-2023,19:00,20:00,316.34
25-05-2023,20:00,21:00,302.9
25-05-2023,21:00,22:00,277.32
25-05-2023,22:00,23:00,249.99
25-05-2023,23:00,24:00,235.42
26-05-2023,00:00,01:00,232.36
26-05-2023,01:00,02:00,228.75
26-05-2023,02:00,03:00,236.4
26-05-2023,03:00,04:00,246.98
26-05-2023,04:00,05:00,255.14
26-05-2023,05:00,06:00,249.92
26-05-2023,06:00,07:00,215.99
26-05-2023,07:00,08:00,169.94
26-05-2023,08:00,09:00,143.27
26-05-2023,09:00,10:00,132.33
26-05-2023,10:00,11:00,127.33
26-05-2023,11:00,12:00,126.29
26-05-2023,12:00,13:00,126.09
26-05-2023,13:00,14:00,125.33
26-05-2023,14:00,15:00,123.1
26-05-2023,15:00,16:00,141.78
26-05-2023,16:00,17:00,187.33
26-05-2023,17:00,18:00,240.12
26-05-2023,18:00,19:00,272.96
26-05-2023,19:00,20:00,283.58
26-05-2023,20:00,21:00,271.17
26-05-2023,21:00,22:00,252.42
26-05-2023,22:00,23:00,240.81
26-05-2023,23:00,24:00,227.63
27-05-2023,00:00,01:00,230.12
27-05-2023,01:00,02:00,230.84
27-05-2023,02:00,03:00,243.82
27-05-2023,03:00,04:00,251.73
27-05-2023,04:00,05:00,246.6
27-05-2023,05:00,06:00,221.15
27-05-2023,06:00,07:00,197.55
27-05-2023,07:00,08:00,167.45
27-05-2023,08:00,09:00,146.38
27-05-2023,09:00,10:00,131.95
27-05-2023,10:00,11:00,128.35
27-05-2023,11:00,12:00,128.63
27-05-2023,12:00,13:00,131.3
27-05-2023,13:00,14:00,135.32
27-05-2023,14:00,15:00,151.97
27-05-2023,15:00,16:00,175.61
27-05-2023,16:00,17:00,222.04
27-05-2023,17:00,18:00,284.73
27-05-2023,18:00,19:00,331.08
27-05-2023,19:00,20:00,334.13
27-05-2023,20:00,21:00,330.6
27-05-2023,21:00,22:00,312.06
27-05-2023,22:00,23:00,302.73
27-05-2023,23:00,24:00,292.8
28-05-2023,00:00,01:00,295.48
28-05-2023,01:00,02:00,302.06
28-05-2023,02:00,03:00,299.3
28-05-2023,03:00,04:00,304.89
28-05-2023,04:00,05:00,273.71
28-05-2023,05:00,06:00,233.9
28-05-2023,06:00,07:00,208.13
28-05-2023,07:00,08:00,171.58
28-05-2023,08:00,09:00,145.41
28-05-2023,09:00,10:00,135.72
28-05-2023,10:00,11:00,129.51
28-05-2023,11:00,12:00,131.09
28-05-2023,12:00,13:00,133.9
28-05-2023,13:00,14:00,140.62
28-05-2023,14:00,15:00,145.13
28-05-2023,15:00,16:00,160.17
28-05-2023,16:00,17:00,183.49
28-05-2023,17:00,18:00,217.29
28-05-2023,18:00,19:00,242.16
28-05-2023,19:00,20:00,246.58
28-05-2023,20:00,21:00,237.49
28-05-2023,21:00,22:00,224.58
28-05-2023,22:00,23:00,203.17
28-05-2023,23:00,24:00,205.68
29-05-2023,00:00,01:00,204.18
29-05-2023,01:00,02:00,208.72
29-05-2023,02:00,03:00,211.1
29-05-2023,03:00,04:00,207.78
29-05-2023,04:00,05:00,206.54
29-05-2023,05:00,06:00,194.93
29-05-2023,06:00,07:00,172.86
29-05-2023,07:00,08:00,149.53
29-05-2023,08:00,09:00,136.65
29-05-2023,09:00,10:00,128.62
29-05-2023,10:00,11:00,120.67
29-05-2023,11:00,12:00,118.57
29-05-2023,12:00,13:00,123.74
29-05-2023,13:00,14:00,127.58
29-05-2023,14:00,15:00,125.71
29-05-2023,15:00,16:00,134.67
29-05-2023,16:00,17:00,148.51
29-05-2023,17:00,18:00,174.73
29-05-2023,18:00,19:00,194.87
29-05-2023,19:00,20:00,204.66
29-05-2023,20:00,21:00,201.12
29-05-2023,21:00,22:00,193.95
29-05-2023,22:00,23:00,193.19
29-05-2023,23:00,24:00,196.27
30-05-2023,00:00,01:00,196.14
30-05-2023,01:00,02:00,204.28
30-05-2023,02:00,03:00,216.32
30-05-2023,03:00,04:00,236.0
30-05-2023,04:00,05:00,260.39
30-05-2023,05:00,06:00,257.7
30-05-2023,06:00,07:00,235.88
30-05-2023,07:00,08:00,194.8
30-05-2023,08:00,09:00,152.98
30-05-2023,09:00,10:00,131.92
30-05-2023,10:00,11:00,129.24
30-05-2023,11:00,12:00,127.85
30-05-2023,12:00,13:00,130.29
30-05-2023,13:00,14:00,135.43
30-05-2023,14:00,15:00,152.23
30-05-2023,15:00,16:00,185.58
30-05-2023,16:00,17:00,254.69
30-05-2023,17:00,18:00,300.32
30-05-2023,18:00,19:00,326.08
30-05-2023,19:00,20:00,329.17
30-05-2023,20:00,21:00,297.39
30-05-2023,21:00,22:00,274.83
30-05-2023,22:00,23:00,261.32
30-05-2023,23:00,24:00,255.8
31-05-2023,00:00,01:00,257.23
31-05-2023,01:00,02:00,267.47
31-05-2023,02:00,03:00,273.81
31-05-2023,03:00,04:00,281.42
31-05-2023,04:00,05:00,284.53
31-05-2023,05:00,06:00,265.6
31-05-2023,06:00,07:00,223.99
31-05-2023,07:00,08:00,182.47
31-05-2023,08:00,09:00,141.06
31-05-2023,09:00,10:00,124.91
31-05-2023,10:00,11:00,120.69
31-05-2023,11:00,12:00,114.43
31-05-2023,12:00,13:00,114.94
31-05-2023,13:00,14:00,116.8
31-05-2023,14:00,15:00,123.49
31-05-2023,15:00,16:00,143.57
31-05-2023,16:00,17:00,203.08
31-05-2023,17:00,18:00,246.34
31-05-2023,18:00,19:00,268.04
31-05-2023,19:00,20:00,277.37
31-05-2023,20:00,21:00,265.86
31-05-2023,21:00,22:00,244.55
31-05-2023,22:00,23:00,221.87
31-05-2023,23:00,24:00,219.09
10-06-2023,00:00,01:00,211.69
10-06-2023,01:00,02:00,207.12
10-06-2023,02:00,03:00,202.36
10-06-2023,03:00,04:00,209.85
10-06-2023,04:00,05:00,205.41
10-06-2023,05:00,06:00,197.99
10-06-2023,06:00,07:00,171.74
10-06-2023,07:00,08:00,140.16
10-06-2023,08:00,09:00,120.31
10-06-2023,09:00,10:00,105.72
10-06-2023,10:00,11:00,101.56
10-06-2023,11:00,12:00,99.31
10-06-2023,12:00,13:00,103.1
10-06-2023,13:00,14:00,107.58
10-06-2023,14:00,15:00,123.27
10-06-2023,15:00,16:00,158.31
10-06-2023,16:00,17:00,192.42
10-06-2023,17:00,18:00,229.47
10-06-2023,18:00,19:00,252.91
10-06-2023,19:00,20:00,257.19
10-06-2023,20:00,21:00,260.96
10-06-2023,21:00,22:00,242.62
10-06-2023,22:00,23:00,225.26
10-06-2023,23:00,24:00,211.69
11-06-2023,00:00,01:00,210.87
11-06-2023,01:00,02:00,209.61
11-06-2023,02:00,03:00,209.34
11-06-2023,03:00,04:00,208.08
11-06-2023,04:00,05:00,195.52
11-06-2023,05:00,06:00,173.94
11-06-2023,06:00,07:00,160.88
11-06-2023,07:00,08:00,128.48
11-06-2023,08:00,09:00,109.05
11-06-2023,09:00,10:00,98.62
11-06-2023,10:00,11:00,95.23
11-06-2023,11:00,12:00,95.25
11-06-2023,12:00,13:00,98.55
11-06-2023,13:00,14:00,100.68
11-06-2023,14:00,15:00,108.76
11-06-2023,15:00,16:00,127.36
11-06-2023,16:00,17:00,175.35
11-06-2023,17:00,18:00,223.43
11-06-2023,18:00,19:00,265.28
11-06-2023,19:00,20:00,295.68
11-06-2023,20:00,21:00,281.0
11-06-2023,21:00,22:00,268.86
11-06-2023,22:00,23:00,251.58
11-06-2023,23:00,24:00,254.17
12-06-2023,00:00,01:00,262.52
12-06-2023,01:00,02:00,273.98
12-06-2023,02:00,03:00,280.46
12-06-2023,03:00,04:00,276.48
12-06-2023,04:00,05:00,275.09
12-06-2023,05:00,06:00,273.85
12-06-2023,06:00,07:00,250.05
12-06-2023,07:00,08:00,215.34
12-06-2023,08:00,09:00,177.04
12-06-2023,09:00,10:00,154.49
12-06-2023,10:00,11:00,143.59
12-06-2023,11:00,12:00,144.5
12-06-2023,12:00,13:00,151.64
12-06-2023,13:00,14:00,166.37
12-06-2023,14:00,15:00,190.82
12-06-2023,15:00,16:00,230.62
12-06-2023,16:00,17:00,270.5
12-06-2023,17:00,18:00,305.72
12-06-2023,18:00,19:00,327.9
12-06-2023,19:00,20:00,330.33
12-06-2023,20:00,21:00,307.87
12-06-2023,21:00,22:00,306.82
12-06-2023,22:00,23:00,285.94
12-06-2023,23:00,24:00,292.03
13-06-2023,00:00,01:00,301.67
13-06-2023,01:00,02:00,309.68
13-06-2023,02:00,03:00,313.6
13-06-2023,03:00,04:00,313.8
13-06-2023,04:00,05:00,314.43
13-06-2023,05:00,06:00,313.87
13-06-2023,06:00,07:00,289.62
13-06-2023,07:00,08:00,231.29
13-06-2023,08:00,09:00,168.49
13-06-2023,09:00,10:00,140.15
13-06-2023,10:00,11:00,129.52
13-06-2023,11:00,12:00,122.42
13-06-2023,12:00,13:00,131.58
13-06-2023,13:00,14:00,135.45
13-06-2023,14:00,15:00,148.17
13-06-2023,15:00,16:00,188.73
13-06-2023,16:00,17:00,243.33
13-06-2023,17:00,18:00,272.34
13-06-2023,18:00,19:00,294.24
13-06-2023,19:00,20:00,306.68
13-06-2023,20:00,21:00,304.68
13-06-2023,21:00,22:00,295.08
13-06-2023,22:00,23:00,283.63
13-06-2023,23:00,24:00,287.1
14-06-2023,00:00,01:00,297.25
14-06-2023,01:00,02:00,304.01
14-06-2023,02:00,03:00,310.92
14-06-2023,03:00,04:00,321.08
14-06-2023,04:00,05:00,328.14
14-06-2023,05:00,06:00,315.75
14-06-2023,06:00,07:00,283.0
14-06-2023,07:00,08:00,241.82
14-06-2023,08:00,09:00,192.11
14-06-2023,09:00,10:00,161.19
14-06-2023,10:00,11:00,157.57
14-06-2023,11:00,12:00,158.14
14-06-2023,12:00,13:00,166.84
14-06-2023,13:00,14:00,185.48
14-06-2023,14:00,15:00,215.88
14-06-2023,15:00,16:00,262.59
14-06-2023,16:00,17:00,314.77
14-06-2023,17:00,18:00,362.89
14-06-2023,18:00,19:00,389.37
14-06-2023,19:00,20:00,400.2
14-06-2023,20:00,21:00,390.48
14-06-2023,21:00,22:00,384.7
14-06-2023,22:00,23:00,379.88
14-06-2023,23:00,24:00,381.57
15-06-2023,00:00,01:00,401.2
15-06-2023,01:00,02:00,411.16
15-06-2023,02:00,03:00,420.07
15-06-2023,03:00,04:00,420.95
15-06-2023,04:00,05:00,408.84
15-06-2023,05:00,06:00,389.08
15-06-2023,06:00,07:00,356.26
15-06-2023,07:00,08:00,321.38
15-06-2023,08:00,09:00,277.14
15-06-2023,09:00,10:00,246.6
15-06-2023,10:00,11:00,245.26
15-06-2023,11:00,12:00,244.17
15-06-2023,12:00,13:00,248.93
15-06-2023,13:00,14:00,264.34
15-06-2023,14:00,15:00,287.08
15-06-2023,15:00,16:00,318.41
15-06-2023,16:00,17:00,364.11
15-06-2023,17:00,18:00,413.55
15-06-2023,18:00,19:00,447.36
15-06-2023,19:00,20:00,468.85
15-06-2023,20:00,21:00,486.47
15-06-2023,21:00,22:00,490.94
15-06-2023,22:00,23:00,509.77
15-06-2023,23:00,24:00,495.68
16-06-2023,00:00,01:00,491.97
16-06-2023,01:00,02:00,495.39
16-06-2023,02:00,03:00,491.68
16-06-2023,03:00,04:00,490.24
16-06-2023,04:00,05:00,468.45
16-06-2023,05:00,06:00,444.96
16-06-2023,06:00,07:00,411.38
16-06-2023,07:00,08:00,385.3
16-06-2023,08:00,09:00,336.23
16-06-2023,09:00,10:00,313.42
16-06-2023,10:00,11:00,294.4
16-06-2023,11:00,12:00,273.62
16-06-2023,12:00,13:00,268.67
16-06-2023,13:00,14:00,276.16
16-06-2023,14:00,15:00,311.78
16-06-2023,15:00,16:00,355.88
16-06-2023,16:00,17:00,393.47
16-06-2023,17:00,18:00,442.32
16-06-2023,18:00,19:00,479.84
16-06-2023,19:00,20:00,498.12
16-06-2023,20:00,21:00,494.97
16-06-2023,21:00,22:00,485.63
16-06-2023,22:00,23:00,449.32
16-06-2023,23:00,24:00,439.61
17-06-2023,00:00,01:00,423.5
17-06-2023,01:00,02:00,413.95
17-06-2023,02:00,03:00,401.28
17-06-2023,03:00,04:00,391.44
17-06-2023,04:00,05:00,372.04
17-06-2023,05:00,06:00,333.12
17-06-2023,06:00,07:00,290.65
17-06-2023,07:00,08:00,244.05
17-06-2023,08:00,09:00,184.73
17-06-2023,09:00,10:00,146.67
17-06-2023,10:00,11:00,142.1
17-06-2023,11:00,12:00,137.03
17-06-2023,12:00,13:00,139.55
17-06-2023,13:00,14:00,146.26
17-06-2023,14:00,15:00,177.95
17-06-2023,15:00,16:00,248.76
17-06-2023,16:00,17:00,305.83
17-06-2023,17:00,18:00,364.66
17-06-2023,18:00,19:00,391.05
17-06-2023,19:00,20:00,402.1
17-06-2023,20:00,21:00,428.27
17-06-2023,21:00,22:00,465.05
17-06-2023,22:00,23:00,417.4
17-06-2023,23:00,24:00,417.1
18-06-2023,00:00,01:00,422.59
18-06-2023,01:00,02:00,425.39
18-06-2023,02:00,03:00,420.31
18-06-2023,03:00,04:00,411.58
18-06-2023,04:00,05:00,371.37
18-06-2023,05:00,06:00,314.13
18-06-2023,06:00,07:00,246.52
18-06-2023,07:00,08:00,200.5
18-06-2023,08:00,09:00,173.45
18-06-2023,09:00,10:00,153.09
18-06-2023,10:00,11:00,150.53
18-06-2023,11:00,12:00,150.13
18-06-2023,12:00,13:00,157.31
18-06-2023,13:00,14:00,175.53
18-06-2023,14:00,15:00,216.22
