Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
07/10/2023 14:00,Great Britain,Great Britain,GB,63.01,99.91,83.75,65.05,bmreports.com,FALSE,
07/10/2023 15:00,Great Britain,Great Britain,GB,94.4,138.84,75.09,57.88,bmreports.com,FALSE,
07/10/2023 16:00,Great Britain,Great Britain,GB,124.07,176.02,67.34,52.71,bmreports.com,FALSE,
07/10/2023 17:00,Great Britain,Great Britain,GB,128.81,180.3,67.11,49.99,bmreports.com,FALSE,
07/10/2023 18:00,Great Britain,Great Britain,GB,140.17,194.62,63.72,44.87,bmreports.com,FALSE,
07/10/2023 19:00,Great Britain,Great Britain,GB,139.43,194,63.65,42.8,bmreports.com,FALSE,
07/10/2023 20:00,Great Britain,Great Britain,GB,127.01,178.66,66.98,44.07,bmreports.com,FALSE,
07/10/2023 21:00,Great Britain,Great Britain,GB,124.94,178.19,67.7,45.02,bmreports.com,FALSE,
07/10/2023 22:00,Great Britain,Great Britain,GB,93.93,138.63,76,47.92,bmreports.com,FALSE,
07/10/2023 23:00,Great Britain,Great Britain,GB,82.35,124.31,79.25,48.76,bmreports.com,FALSE,
08/10/2023 00:00,Great Britain,Great Britain,GB,78.88,120.42,80.53,48.63,bmreports.com,FALSE,
08/10/2023 01:00,Great Britain,Great Britain,GB,87.21,131.52,78.39,47.86,bmreports.com,FALSE,
08/10/2023 02:00,Great Britain,Great Britain,GB,85.17,129.29,78.71,47.63,bmreports.com,FALSE,
08/10/2023 03:00,Great Britain,Great Britain,GB,85.47,129.63,79,48.93,bmreports.com,FALSE,
08/10/2023 04:00,Great Britain,Great Britain,GB,90.76,136.58,76.7,49.35,bmreports.com,FALSE,
08/10/2023 05:00,Great Britain,Great Britain,GB,112.9,167.56,70.41,47.42,bmreports.com,FALSE,
08/10/2023 06:00,Great Britain,Great Britain,GB,130.87,193.57,65.78,47.17,bmreports.com,FALSE,
08/10/2023 07:00,Great Britain,Great Britain,GB,126.94,188.74,67.02,48.44,bmreports.com,FALSE,
08/10/2023 08:00,Great Britain,Great Britain,GB,123.32,184.14,68.24,47.98,bmreports.com,FALSE,
08/10/2023 09:00,Great Britain,Great Britain,GB,109.12,167.05,71.73,51.35,bmreports.com,FALSE,
08/10/2023 10:00,Great Britain,Great Britain,GB,94.71,149.24,75.54,55.69,bmreports.com,FALSE,
08/10/2023 11:00,Great Britain,Great Britain,GB,90.73,144.08,76.56,56.96,bmreports.com,FALSE,
08/10/2023 12:00,Great Britain,Great Britain,GB,93.42,146.3,75.81,55.85,bmreports.com,FALSE,
08/10/2023 13:00,Great Britain,Great Britain,GB,107.12,161.54,72.11,52.04,bmreports.com,FALSE,
08/10/2023 14:00,Great Britain,Great Britain,GB,131.59,193.98,65.08,46.3,bmreports.com,FALSE,
08/10/2023 15:00,Great Britain,Great Britain,GB,154.78,223.36,59.03,41.23,bmreports.com,FALSE,
08/10/2023 16:00,Great Britain,Great Britain,GB,176.52,250.58,53.64,36.11,bmreports.com,FALSE,
08/10/2023 17:00,Great Britain,Great Britain,GB,181.83,256.31,52.98,35.5,bmreports.com,FALSE,
08/10/2023 18:00,Great Britain,Great Britain,GB,184.21,259.9,51.65,36.15,bmreports.com,FALSE,
08/10/2023 19:00,Great Britain,Great Britain,GB,175.06,249.15,53.36,39.25,bmreports.com,FALSE,
08/10/2023 20:00,Great Britain,Great Britain,GB,154.55,223.53,58.79,43.8,bmreports.com,FALSE,
08/10/2023 21:00,Great Britain,Great Britain,GB,127.57,188.26,65.9,48.81,bmreports.com,FALSE,
08/10/2023 22:00,Great Britain,Great Britain,GB,113.65,169.47,69.92,51.64,bmreports.com,FALSE,
08/10/2023 23:00,Great Britain,Great Britain,GB,109.53,165.42,71.49,52.46,bmreports.com,FALSE,
09/10/2023 00:00,Great Britain,Great Britain,GB,104.09,160.33,73.78,54.66,bmreports.com,FALSE,
09/10/2023 01:00,Great Britain,Great Britain,GB,103.12,158.13,74.13,54.12,bmreports.com,FALSE,
09/10/2023 02:00,Great Britain,Great Britain,GB,108.81,164.73,72.79,52.84,bmreports.com,FALSE,
09/10/2023 03:00,Great Britain,Great Britain,GB,130.77,191.72,66.12,47,bmreports.com,FALSE,
09/10/2023 04:00,Great Britain,Great Britain,GB,160.99,230.61,57.13,39.64,bmreports.com,FALSE,
09/10/2023 05:00,Great Britain,Great Britain,GB,183.03,258.44,51.75,36.7,bmreports.com,FALSE,
09/10/2023 06:00,Great Britain,Great Britain,GB,206.14,289,46.1,32.67,bmreports.com,FALSE,
09/10/2023 07:00,Great Britain,Great Britain,GB,203.74,284.6,46.36,31.72,bmreports.com,FALSE,
09/10/2023 08:00,Great Britain,Great Britain,GB,199.7,280.53,47.8,33.88,bmreports.com,FALSE,
09/10/2023 09:00,Great Britain,Great Britain,GB,194.98,277.74,49.19,35.7,bmreports.com,FALSE,
09/10/2023 10:00,Great Britain,Great Britain,GB,199.97,284.77,47.83,35.5,bmreports.com,FALSE,
09/10/2023 11:00,Great Britain,Great Britain,GB,190.7,273.76,50.31,37.98,bmreports.com,FALSE,
09/10/2023 12:00,Great Britain,Great Britain,GB,186.15,269,51.05,38.15,bmreports.com,FALSE,
09/10/2023 13:00,Great Britain,Great Britain,GB,199.68,284.94,48.13,35.7,bmreports.com,FALSE,
09/10/2023 14:00,Great Britain,Great Britain,GB,216.15,303.77,44.91,31.78,bmreports.com,FALSE,
09/10/2023 15:00,Great Britain,Great Britain,GB,221.15,306.55,45.13,29.71,bmreports.com,FALSE,
09/10/2023 16:00,Great Britain,Great Britain,GB,227.57,313.99,43.81,28.04,bmreports.com,FALSE,
09/10/2023 17:00,Great Britain,Great Britain,GB,240.88,329.17,41.33,26.61,bmreports.com,FALSE,
09/10/2023 18:00,Great Britain,Great Britain,GB,233.36,320.89,42.42,27.63,bmreports.com,FALSE,
09/10/2023 19:00,Great Britain,Great Britain,GB,235.32,322.52,41.87,27.32,bmreports.com,FALSE,
09/10/2023 20:00,Great Britain,Great Britain,GB,221.31,308.22,43.41,30.03,bmreports.com,FALSE,
09/10/2023 21:00,Great Britain,Great Britain,GB,189.24,272.06,49.77,35.21,bmreports.com,FALSE,
09/10/2023 22:00,Great Britain,Great Britain,GB,154.62,229.73,58.58,42.49,bmreports.com,FALSE,
09/10/2023 23:00,Great Britain,Great Britain,GB,144.99,217.81,61.24,44.8,bmreports.com,FALSE,
10/10/2023 00:00,Great Britain,Great Britain,GB,140.7,212.24,62.76,46.51,bmreports.com,FALSE,
10/10/2023 01:00,Great Britain,Great Britain,GB,134.89,204.7,65.44,49.5,bmreports.com,FALSE,
10/10/2023 02:00,Great Britain,Great Britain,GB,142.1,214.47,63.35,47.11,bmreports.com,FALSE,
10/10/2023 03:00,Great Britain,Great Britain,GB,143.57,216.24,63.3,47.23,bmreports.com,FALSE,
10/10/2023 04:00,Great Britain,Great Britain,GB,145.82,218.36,62.71,47.46,bmreports.com,FALSE,
10/10/2023 05:00,Great Britain,Great Britain,GB,159.49,234.1,58.02,43.97,bmreports.com,FALSE,
10/10/2023 06:00,Great Britain,Great Britain,GB,177.69,255.09,54.25,41.37,bmreports.com,FALSE,
10/10/2023 07:00,Great Britain,Great Britain,GB,170.79,246.7,55.73,42.99,bmreports.com,FALSE,
10/10/2023 08:00,Great Britain,Great Britain,GB,149.83,221.23,60.13,47.8,bmreports.com,FALSE,
10/10/2023 09:00,Great Britain,Great Britain,GB,121.45,185.94,67.62,55.34,bmreports.com,FALSE,
10/10/2023 10:00,Great Britain,Great Britain,GB,90.79,147.2,75.96,62.61,bmreports.com,FALSE,
10/10/2023 11:00,Great Britain,Great Britain,GB,76.5,129.13,79.8,66.8,bmreports.com,FALSE,
10/10/2023 12:00,Great Britain,Great Britain,GB,72.39,123.36,80.81,67.88,bmreports.com,FALSE,
10/10/2023 13:00,Great Britain,Great Britain,GB,74.24,125.33,80.26,68.4,bmreports.com,FALSE,
10/10/2023 14:00,Great Britain,Great Britain,GB,76.93,127.45,79.62,67.73,bmreports.com,FALSE,
10/10/2023 15:00,Great Britain,Great Britain,GB,92.67,146.08,75.51,64.13,bmreports.com,FALSE,
10/10/2023 16:00,Great Britain,Great Britain,GB,107.27,163.74,71.89,60.47,bmreports.com,FALSE,
10/10/2023 17:00,Great Britain,Great Britain,GB,123.69,183.17,68.5,57.24,bmreports.com,FALSE,
10/10/2023 18:00,Great Britain,Great Britain,GB,113.17,170.71,70.37,58.55,bmreports.com,FALSE,
10/10/2023 19:00,Great Britain,Great Britain,GB,89.29,141.21,76.38,63.68,bmreports.com,FALSE,
10/10/2023 20:00,Great Britain,Great Britain,GB,76.04,124.67,80.21,66.81,bmreports.com,FALSE,
10/10/2023 21:00,Great Britain,Great Britain,GB,65.79,108.87,82.91,68.62,bmreports.com,FALSE,
10/10/2023 22:00,Great Britain,Great Britain,GB,57.3,93.53,86.58,71.45,bmreports.com,FALSE,
10/10/2023 23:00,Great Britain,Great Britain,GB,54.91,89.58,87.34,71.86,bmreports.com,FALSE,
11/10/2023 00:00,Great Britain,Great Britain,GB,56.88,92.34,86.96,71.35,bmreports.com,FALSE,
11/10/2023 01:00,Great Britain,Great Britain,GB,55.41,90.67,87.3,71.89,bmreports.com,FALSE,
11/10/2023 02:00,Great Britain,Great Britain,GB,55.28,90.64,87.33,71.88,bmreports.com,FALSE,
11/10/2023 03:00,Great Britain,Great Britain,GB,57.44,93.25,86.86,71.29,bmreports.com,FALSE,
11/10/2023 04:00,Great Britain,Great Britain,GB,64.76,105.63,84.82,69.92,bmreports.com,FALSE,
11/10/2023 05:00,Great Britain,Great Britain,GB,70.68,117.94,82.03,68.13,bmreports.com,FALSE,
11/10/2023 06:00,Great Britain,Great Britain,GB,82.98,133.98,78.61,65.25,bmreports.com,FALSE,
11/10/2023 07:00,Great Britain,Great Britain,GB,87.73,139.77,77.53,63.52,bmreports.com,FALSE,
11/10/2023 08:00,Great Britain,Great Britain,GB,81.13,131.22,79.4,63.56,bmreports.com,FALSE,
11/10/2023 09:00,Great Britain,Great Britain,GB,76.67,126.22,80.15,64.8,bmreports.com,FALSE,
11/10/2023 10:00,Great Britain,Great Britain,GB,83.68,135.2,78.81,63.25,bmreports.com,FALSE,
11/10/2023 11:00,Great Britain,Great Britain,GB,87.86,140.72,77.82,61.51,bmreports.com,FALSE,
11/10/2023 12:00,Great Britain,Great Britain,GB,95.06,149.96,75.69,58.88,bmreports.com,FALSE,
11/10/2023 13:00,Great Britain,Great Britain,GB,103.9,161.29,73.04,56.04,bmreports.com,FALSE,
11/10/2023 14:00,Great Britain,Great Britain,GB,127.95,190.53,67.09,50.31,bmreports.com,FALSE,
11/10/2023 15:00,Great Britain,Great Britain,GB,154.65,222.59,61.06,44.94,bmreports.com,FALSE,
11/10/2023 16:00,Great Britain,Great Britain,GB,164.47,234.43,58.62,43.36,bmreports.com,FALSE,
11/10/2023 17:00,Great Britain,Great Britain,GB,168.34,238.74,58.05,42.76,bmreports.com,FALSE,
11/10/2023 18:00,Great Britain,Great Britain,GB,159.22,227.3,59.98,43.15,bmreports.com,FALSE,
11/10/2023 19:00,Great Britain,Great Britain,GB,158.04,227.25,59.72,41.72,bmreports.com,FALSE,
11/10/2023 20:00,Great Britain,Great Britain,GB,136.45,200.35,65.59,45.77,bmreports.com,FALSE,
11/10/2023 21:00,Great Britain,Great Britain,GB,113.52,172.94,71.65,49.15,bmreports.com,FALSE,
11/10/2023 22:00,Great Britain,Great Britain,GB,104.85,159.81,74.71,47.29,bmreports.com,FALSE,
11/10/2023 23:00,Great Britain,Great Britain,GB,121.4,184.6,70,41.42,bmreports.com,FALSE,
12/10/2023 00:00,Great Britain,Great Britain,GB,131.72,197.9,67.74,38.58,bmreports.com,FALSE,
12/10/2023 01:00,Great Britain,Great Britain,GB,131.93,198.7,68,38.2,bmreports.com,FALSE,
12/10/2023 02:00,Great Britain,Great Britain,GB,139.17,207.8,66.73,36.3,bmreports.com,FALSE,
12/10/2023 03:00,Great Britain,Great Britain,GB,153.3,225.66,63.59,34.63,bmreports.com,FALSE,
12/10/2023 04:00,Great Britain,Great Britain,GB,203.49,288.95,49.51,27.72,bmreports.com,FALSE,
12/10/2023 05:00,Great Britain,Great Britain,GB,250.86,345.75,36.93,22.22,bmreports.com,FALSE,
12/10/2023 06:00,Great Britain,Great Britain,GB,252.2,344.75,37.39,21.46,bmreports.com,FALSE,
12/10/2023 07:00,Great Britain,Great Britain,GB,243.44,332.87,39.71,22.88,bmreports.com,FALSE,
12/10/2023 08:00,Great Britain,Great Britain,GB,227.47,313.22,43.31,25.7,bmreports.com,FALSE,
12/10/2023 09:00,Great Britain,Great Britain,GB,220.39,305.29,44.86,28.72,bmreports.com,FALSE,
12/10/2023 10:00,Great Britain,Great Britain,GB,214.58,298.08,46.41,30.92,bmreports.com,FALSE,
12/10/2023 11:00,Great Britain,Great Britain,GB,211.99,294.01,47.04,31.71,bmreports.com,FALSE,
12/10/2023 12:00,Great Britain,Great Britain,GB,215.9,298.85,46.11,32.23,bmreports.com,FALSE,
12/10/2023 13:00,Great Britain,Great Britain,GB,220.09,304.1,45.06,31.36,bmreports.com,FALSE,
12/10/2023 14:00,Great Britain,Great Britain,GB,222.07,306.66,44.37,31.08,bmreports.com,FALSE,
12/10/2023 15:00,Great Britain,Great Britain,GB,225.8,311.06,43.66,30.3,bmreports.com,FALSE,
12/10/2023 16:00,Great Britain,Great Britain,GB,236.8,324.07,41.42,28.87,bmreports.com,FALSE,
12/10/2023 17:00,Great Britain,Great Britain,GB,245.57,334.24,39.78,28.28,bmreports.com,FALSE,
12/10/2023 18:00,Great Britain,Great Britain,GB,237.47,324.4,41.03,27.96,bmreports.com,FALSE,
12/10/2023 19:00,Great Britain,Great Britain,GB,227.53,312.55,43.39,30.69,bmreports.com,FALSE,
12/10/2023 20:00,Great Britain,Great Britain,GB,210.3,290.59,48.47,34.75,bmreports.com,FALSE,
12/10/2023 21:00,Great Britain,Great Britain,GB,197.06,273.6,52.14,37.83,bmreports.com,FALSE,
12/10/2023 22:00,Great Britain,Great Britain,GB,135.02,197.28,68.6,47.21,bmreports.com,FALSE,
12/10/2023 23:00,Great Britain,Great Britain,GB,98.56,153.08,76.81,52.45,bmreports.com,FALSE,
13/10/2023 00:00,Great Britain,Great Britain,GB,98.67,153.19,78.12,54.87,bmreports.com,FALSE,
13/10/2023 01:00,Great Britain,Great Britain,GB,94.74,148.59,78.71,56.7,bmreports.com,FALSE,
13/10/2023 02:00,Great Britain,Great Britain,GB,84.53,133.9,81.92,59.05,bmreports.com,FALSE,
13/10/2023 03:00,Great Britain,Great Britain,GB,96.94,149.99,79.63,59.38,bmreports.com,FALSE,
13/10/2023 04:00,Great Britain,Great Britain,GB,79.05,124.76,81.96,63.09,bmreports.com,FALSE,
13/10/2023 05:00,Great Britain,Great Britain,GB,96.68,143.14,78.04,59.3,bmreports.com,FALSE,
13/10/2023 06:00,Great Britain,Great Britain,GB,88.77,133.22,80.85,60.67,bmreports.com,FALSE,
13/10/2023 07:00,Great Britain,Great Britain,GB,88.38,133.86,81.25,62.05,bmreports.com,FALSE,
13/10/2023 08:00,Great Britain,Great Britain,GB,87.04,132.72,80.95,62.73,bmreports.com,FALSE,
13/10/2023 09:00,Great Britain,Great Britain,GB,73.64,115.98,84.19,66.49,bmreports.com,FALSE,
13/10/2023 10:00,Great Britain,Great Britain,GB,51.97,90.84,88.79,71.47,bmreports.com,FALSE,
13/10/2023 11:00,Great Britain,Great Britain,GB,50.01,89.02,89.14,72.31,bmreports.com,FALSE,
13/10/2023 12:00,Great Britain,Great Britain,GB,62.51,103.44,86.65,70.38,bmreports.com,FALSE,
13/10/2023 13:00,Great Britain,Great Britain,GB,71.89,114.71,84.57,67.48,bmreports.com,FALSE,
13/10/2023 14:00,Great Britain,Great Britain,GB,76.8,120.67,83.4,67.31,bmreports.com,FALSE,
13/10/2023 15:00,Great Britain,Great Britain,GB,60.67,99.55,87,69.31,bmreports.com,FALSE,
13/10/2023 16:00,Great Britain,Great Britain,GB,60.25,99.24,87.12,68.96,bmreports.com,FALSE,
13/10/2023 17:00,Great Britain,Great Britain,GB,75.65,117.35,83.98,66.6,bmreports.com,FALSE,
13/10/2023 18:00,Great Britain,Great Britain,GB,59.72,98.37,86.51,68.13,bmreports.com,FALSE,
13/10/2023 19:00,Great Britain,Great Britain,GB,45.5,77.39,88.95,69.98,bmreports.com,FALSE,
13/10/2023 20:00,Great Britain,Great Britain,GB,40.13,71.19,90.35,71.86,bmreports.com,FALSE,
13/10/2023 21:00,Great Britain,Great Britain,GB,49.72,82.88,88.71,72.98,bmreports.com,FALSE,
13/10/2023 22:00,Great Britain,Great Britain,GB,56.88,91.27,87.34,69.43,bmreports.com,FALSE,
13/10/2023 23:00,Great Britain,Great Britain,GB,57.11,91.74,87.06,70.29,bmreports.com,FALSE,
14/10/2023 00:00,Great Britain,Great Britain,GB,56.95,92.13,86.94,69.47,bmreports.com,FALSE,
14/10/2023 01:00,Great Britain,Great Britain,GB,56.6,91.6,87.07,69.62,bmreports.com,FALSE,
14/10/2023 02:00,Great Britain,Great Britain,GB,59.64,95.52,86.19,68.91,bmreports.com,FALSE,
14/10/2023 03:00,Great Britain,Great Britain,GB,60.98,97.39,85.83,68.44,bmreports.com,FALSE,
14/10/2023 04:00,Great Britain,Great Britain,GB,58.03,93.35,86.72,69.63,bmreports.com,FALSE,
14/10/2023 05:00,Great Britain,Great Britain,GB,58.8,94.1,86.4,69.78,bmreports.com,FALSE,
14/10/2023 06:00,Great Britain,Great Britain,GB,58.17,92.9,85.58,67.05,bmreports.com,FALSE,
14/10/2023 07:00,Great Britain,Great Britain,GB,55.91,88.51,86.3,67.27,bmreports.com,FALSE,
14/10/2023 08:00,Great Britain,Great Britain,GB,50.76,83.85,87.72,70.51,bmreports.com,FALSE,
14/10/2023 09:00,Great Britain,Great Britain,GB,46.55,80.47,88.7,74.05,bmreports.com,FALSE,
14/10/2023 10:00,Great Britain,Great Britain,GB,48.04,82.71,89.32,75.16,bmreports.com,FALSE,
14/10/2023 11:00,Great Britain,Great Britain,GB,42.86,76.25,90.41,75.64,bmreports.com,FALSE,
14/10/2023 12:00,Great Britain,Great Britain,GB,42.85,75.93,90.27,73.77,bmreports.com,FALSE,
14/10/2023 13:00,Great Britain,Great Britain,GB,43.93,76.87,90.09,74.22,bmreports.com,FALSE,
14/10/2023 14:00,Great Britain,Great Britain,GB,45.19,78.9,89.38,73.14,bmreports.com,FALSE,
14/10/2023 15:00,Great Britain,Great Britain,GB,56.35,96.42,87.21,70.54,bmreports.com,FALSE,
14/10/2023 16:00,Great Britain,Great Britain,GB,72.61,114.09,84.39,63.68,bmreports.com,FALSE,
14/10/2023 17:00,Great Britain,Great Britain,GB,92.01,138.1,80.71,60.45,bmreports.com,FALSE,
14/10/2023 18:00,Great Britain,Great Britain,GB,77.65,119.41,84.07,63.19,bmreports.com,FALSE,
14/10/2023 19:00,Great Britain,Great Britain,GB,64.91,104.18,86.15,63.88,bmreports.com,FALSE,
14/10/2023 20:00,Great Britain,Great Britain,GB,66.92,107.97,85.54,63.7,bmreports.com,FALSE,
14/10/2023 21:00,Great Britain,Great Britain,GB,64.32,105.43,85.74,66.63,bmreports.com,FALSE,
14/10/2023 22:00,Great Britain,Great Britain,GB,57.76,94.65,86.16,66.82,bmreports.com,FALSE,
14/10/2023 23:00,Great Britain,Great Britain,GB,72.4,115.99,83.51,66.93,bmreports.com,FALSE,
15/10/2023 00:00,Great Britain,Great Britain,GB,73.18,119.06,83.39,67.23,bmreports.com,FALSE,
15/10/2023 01:00,Great Britain,Great Britain,GB,68.61,111.01,84.6,68.09,bmreports.com,FALSE,
15/10/2023 02:00,Great Britain,Great Britain,GB,60.15,98.01,86.42,69.33,bmreports.com,FALSE,
15/10/2023 03:00,Great Britain,Great Britain,GB,64.96,104.35,85.2,67.93,bmreports.com,FALSE,
15/10/2023 04:00,Great Britain,Great Britain,GB,70.61,111.14,84.25,66.74,bmreports.com,FALSE,
15/10/2023 05:00,Great Britain,Great Britain,GB,65.79,105.74,85.11,66.92,bmreports.com,FALSE,
15/10/2023 06:00,Great Britain,Great Britain,GB,62.68,103.52,85.21,62.86,bmreports.com,FALSE,
15/10/2023 07:00,Great Britain,Great Britain,GB,52.94,90.11,87.97,62.8,bmreports.com,FALSE,
15/10/2023 08:00,Great Britain,Great Britain,GB,46.37,83.09,89.43,66.59,bmreports.com,FALSE,
15/10/2023 09:00,Great Britain,Great Britain,GB,46.73,83.51,89.87,68.54,bmreports.com,FALSE,
15/10/2023 10:00,Great Britain,Great Britain,GB,44.23,81.06,90.55,70.22,bmreports.com,FALSE,
15/10/2023 11:00,Great Britain,Great Britain,GB,46.04,83.96,90.09,69.95,bmreports.com,FALSE,
15/10/2023 12:00,Great Britain,Great Britain,GB,52.44,92.34,88.31,68.13,bmreports.com,FALSE,
15/10/2023 13:00,Great Britain,Great Britain,GB,62.66,105.46,85.77,64.58,bmreports.com,FALSE,
15/10/2023 14:00,Great Britain,Great Britain,GB,91.12,142.72,78.81,56.96,bmreports.com,FALSE,
15/10/2023 15:00,Great Britain,Great Britain,GB,137.15,199.49,67.4,46.1,bmreports.com,FALSE,
15/10/2023 16:00,Great Britain,Great Britain,GB,174.15,244.6,58.18,36.92,bmreports.com,FALSE,
15/10/2023 17:00,Great Britain,Great Britain,GB,195.23,270.44,53.39,33.07,bmreports.com,FALSE,
15/10/2023 18:00,Great Britain,Great Britain,GB,200.55,276.83,52.45,31.28,bmreports.com,FALSE,
15/10/2023 19:00,Great Britain,Great Britain,GB,187.73,262.43,54.74,31.96,bmreports.com,FALSE,
15/10/2023 20:00,Great Britain,Great Britain,GB,182.22,256.11,56.1,31.99,bmreports.com,FALSE,
15/10/2023 21:00,Great Britain,Great Britain,GB,174.37,246.52,58.27,32.48,bmreports.com,FALSE,
15/10/2023 22:00,Great Britain,Great Britain,GB,157.82,226.5,63.49,34.93,bmreports.com,FALSE,
15/10/2023 23:00,Great Britain,Great Britain,GB,154.4,222.4,65.25,35.52,bmreports.com,FALSE,
16/10/2023 00:00,Great Britain,Great Britain,GB,159.56,228.49,64.4,34.12,bmreports.com,FALSE,
16/10/2023 01:00,Great Britain,Great Britain,GB,160.31,228.48,64.22,33.38,bmreports.com,FALSE,
16/10/2023 02:00,Great Britain,Great Britain,GB,162.52,231.26,63.53,32.74,bmreports.com,FALSE,
16/10/2023 03:00,Great Britain,Great Britain,GB,168.76,240.23,60.49,30.08,bmreports.com,FALSE,
16/10/2023 04:00,Great Britain,Great Britain,GB,205.36,290.19,48.98,25.7,bmreports.com,FALSE,
16/10/2023 05:00,Great Britain,Great Britain,GB,232.5,322.94,41.05,21.47,bmreports.com,FALSE,
16/10/2023 06:00,Great Britain,Great Britain,GB,235.73,324.76,40.94,20.86,bmreports.com,FALSE,
16/10/2023 07:00,Great Britain,Great Britain,GB,235.72,324.14,41.67,22.59,bmreports.com,FALSE,
16/10/2023 08:00,Great Britain,Great Britain,GB,225.18,311.86,44.01,25.76,bmreports.com,FALSE,
16/10/2023 09:00,Great Britain,Great Britain,GB,210.52,294.54,47.23,29.46,bmreports.com,FALSE,
16/10/2023 10:00,Great Britain,Great Britain,GB,203.24,286.01,48.81,31.39,bmreports.com,FALSE,
16/10/2023 11:00,Great Britain,Great Britain,GB,202.56,285.16,48.88,31.46,bmreports.com,FALSE,
16/10/2023 12:00,Great Britain,Great Britain,GB,204.41,287.31,48.37,30.83,bmreports.com,FALSE,
16/10/2023 13:00,Great Britain,Great Britain,GB,208.54,292.39,47.27,30.06,bmreports.com,FALSE,
16/10/2023 14:00,Great Britain,Great Britain,GB,211.97,296.34,46.29,28.39,bmreports.com,FALSE,
16/10/2023 15:00,Great Britain,Great Britain,GB,218.3,303.47,45.1,27.32,bmreports.com,FALSE,
16/10/2023 16:00,Great Britain,Great Britain,GB,229.2,315.41,43.25,25.12,bmreports.com,FALSE,
16/10/2023 17:00,Great Britain,Great Britain,GB,235.14,322.13,41.94,24.51,bmreports.com,FALSE,
16/10/2023 18:00,Great Britain,Great Britain,GB,231.35,318.82,41.6,24.17,bmreports.com,FALSE,
16/10/2023 19:00,Great Britain,Great Britain,GB,225.31,312.68,42.18,24.7,bmreports.com,FALSE,
16/10/2023 20:00,Great Britain,Great Britain,GB,215.28,301.04,44.63,27.33,bmreports.com,FALSE,
16/10/2023 21:00,Great Britain,Great Britain,GB,212.21,297.54,46.38,30.79,bmreports.com,FALSE,
16/10/2023 22:00,Great Britain,Great Britain,GB,176.65,252.43,56.84,35.82,bmreports.com,FALSE,
16/10/2023 23:00,Great Britain,Great Britain,GB,164.56,239.22,59.09,37.33,bmreports.com,FALSE,
17/10/2023 00:00,Great Britain,Great Britain,GB,151.58,224.1,61.52,37.64,bmreports.com,FALSE,
17/10/2023 01:00,Great Britain,Great Britain,GB,149.15,220.89,62.79,37.77,bmreports.com,FALSE,
17/10/2023 02:00,Great Britain,Great Britain,GB,141.31,211.4,64.99,39.4,bmreports.com,FALSE,
17/10/2023 03:00,Great Britain,Great Britain,GB,146.2,217.07,63.58,39.42,bmreports.com,FALSE,
17/10/2023 04:00,Great Britain,Great Britain,GB,165.76,239.27,59.01,38.93,bmreports.com,FALSE,
17/10/2023 05:00,Great Britain,Great Britain,GB,190.73,268.89,52.39,36.32,bmreports.com,FALSE,
17/10/2023 06:00,Great Britain,Great Britain,GB,196.22,274.07,51.5,35.51,bmreports.com,FALSE,
17/10/2023 07:00,Great Britain,Great Britain,GB,177.21,251,55.72,38.79,bmreports.com,FALSE,
17/10/2023 08:00,Great Britain,Great Britain,GB,156.2,225.42,60.54,43.53,bmreports.com,FALSE,
17/10/2023 09:00,Great Britain,Great Britain,GB,140.82,208.21,63.82,48.59,bmreports.com,FALSE,
17/10/2023 10:00,Great Britain,Great Britain,GB,115.05,176.27,70.35,53.57,bmreports.com,FALSE,
17/10/2023 11:00,Great Britain,Great Britain,GB,87.15,141.62,77.95,60.36,bmreports.com,FALSE,
17/10/2023 12:00,Great Britain,Great Britain,GB,74.07,123.71,81.48,63.52,bmreports.com,FALSE,
17/10/2023 13:00,Great Britain,Great Britain,GB,73.48,122.26,81.65,63.67,bmreports.com,FALSE,
17/10/2023 14:00,Great Britain,Great Britain,GB,80.34,131.07,79.48,61.26,bmreports.com,FALSE,
17/10/2023 15:00,Great Britain,Great Britain,GB,104.26,159.27,73.67,56.1,bmreports.com,FALSE,
17/10/2023 16:00,Great Britain,Great Britain,GB,119.2,177.07,69.93,53.5,bmreports.com,FALSE,
17/10/2023 17:00,Great Britain,Great Britain,GB,127.39,186.42,68.23,53.86,bmreports.com,FALSE,
17/10/2023 18:00,Great Britain,Great Britain,GB,99.5,151.53,74.85,58.72,bmreports.com,FALSE,
17/10/2023 19:00,Great Britain,Great Britain,GB,77.51,124.8,80.21,62.67,bmreports.com,FALSE,
17/10/2023 20:00,Great Britain,Great Britain,GB,53.87,94.91,86.77,67.79,bmreports.com,FALSE,
17/10/2023 21:00,Great Britain,Great Britain,GB,48.94,87.31,88.32,70.63,bmreports.com,FALSE,
17/10/2023 22:00,Great Britain,Great Britain,GB,56.28,90.99,87.67,70.34,bmreports.com,FALSE,
17/10/2023 23:00,Great Britain,Great Britain,GB,63.15,98.91,86.43,71.05,bmreports.com,FALSE,
18/10/2023 00:00,Great Britain,Great Britain,GB,57.55,91.99,87.54,72.41,bmreports.com,FALSE,
18/10/2023 01:00,Great Britain,Great Britain,GB,54.73,88.54,88.09,72.97,bmreports.com,FALSE,
